Address         Age       MAC Address     Interface
10.60.0.176     00:00:09  f89e.2875.0728  Vlan60
10.60.0.177     00:00:06  f89e.2875.073d  Vlan60
10.60.0.178     00:00:04  f89e.2875.054c  Vlan60
10.60.0.180     00:00:02  f89e.2875.0509  Vlan60
10.60.0.181     00:05:08  aa9b.21a9.c179  Vlan60
10.60.0.182     00:00:07  f89e.2875.047c  Vlan60
10.60.0.183     00:00:03  f89e.2875.068f  Vlan60
10.60.0.184     00:00:14  f89e.2875.06fe  Vlan60
10.60.0.186     00:00:10  f89e.2875.0724  Vlan60
10.60.0.189     00:00:04  f89e.2875.0554  Vlan60
10.60.0.191     00:00:09  f89e.2875.0714  Vlan60
10.60.0.192     00:00:02  f89e.2875.0515  Vlan60
10.60.0.196     00:00:13  f89e.2875.0690  Vlan60
10.60.0.197     00:00:14  f89e.2875.04fb  Vlan60
10.60.0.199     00:00:08  f89e.2875.06c9  Vlan60
10.60.0.200     0.519204  f89e.2875.068b  Vlan60
10.60.0.201     00:00:10  f89e.2875.06db  Vlan60
10.60.0.202     00:00:24  18e8.2950.280f  Vlan60
10.60.0.203     00:00:02  f89e.2875.068c  Vlan60
10.60.0.204     00:00:12  f89e.2875.0536  Vlan60
10.60.0.205     00:00:13  f89e.2875.0533  Vlan60
10.60.0.206     00:00:14  f89e.2875.0532  Vlan60
10.60.0.209     00:00:08  f89e.2875.06e5  Vlan60
10.60.0.210     00:00:01  f89e.2875.053d  Vlan60
10.60.0.211     00:00:04  f89e.2875.054a  Vlan60
10.60.0.212     00:00:01  f89e.2875.0695  Vlan60
10.60.0.216     00:00:05  f89e.2875.04a2  Vlan60
10.60.0.217     00:00:13  ac17.c805.5ecc  Vlan60
10.60.0.219     00:00:14  f89e.2875.0718  Vlan60
10.60.0.220     00:03:29  0040.5810.d008  Vlan60
10.60.0.223     00:02:54  0040.5810.d008  Vlan60
10.60.0.227     00:00:05  f89e.2875.06df  Vlan60
10.60.0.228     00:00:04  f89e.2875.06ba  Vlan60
10.60.0.229     00:00:03  f89e.2875.0551  Vlan60
10.60.0.231     00:09:06  96e9.395e.de28  Vlan60
10.60.0.234     00:00:14  f89e.2875.0706  Vlan60
10.60.0.235     00:00:10  f89e.2875.0495  Vlan60
10.60.0.239     00:00:03  f89e.2875.0479  Vlan60
10.60.0.240     00:00:14  f89e.2875.06b5  Vlan60
10.60.0.241     00:15:56  e098.06b1.4ac1  Vlan60
10.60.0.247     00:00:07  f89e.2875.06fc  Vlan60
10.60.0.249     0.650302  f89e.2875.06f8  Vlan60
10.60.0.252     00:00:09  f89e.2875.06d2  Vlan60
10.10.13.5      00:00:37  06c8.1797.c390  Vlan13
10.10.13.10     00:18:21  8434.97a2.e740  Vlan13
10.10.13.12     00:02:21  0015.99b6.8a99  Vlan13
10.10.13.28     00:00:13  INCOMPLETE      Vlan13
10.10.13.73     00:07:36  c81f.6638.5ef0  Vlan13
10.10.13.81     00:07:41  a41f.7268.ab7c  Vlan13
10.10.13.91     00:07:46  a41f.726b.4a9a  Vlan13
10.10.13.93     00:02:57  a41f.726b.3e0c  Vlan13
10.10.13.94     00:00:28  a41f.7268.ab7d  Vlan13
10.10.13.231    00:03:32  6c2b.59e2.6107  Vlan13
10.10.13.233    00:07:44  0013.3b5a.7895  Vlan13
10.10.13.234    00:07:33  0013.3b5a.7890  Vlan13
10.10.13.235    00:07:31  0013.3b5a.7877  Vlan13
10.10.13.236    00:07:38  0013.3b4a.9feb  Vlan13
10.10.13.237    00:07:40  c81f.6638.754b  Vlan13
10.10.13.238    00:07:00  0013.3b4a.a06e  Vlan13
10.10.13.239    00:01:51  0013.3b22.1a44  Vlan13
10.10.13.242    00:03:44  a41f.7267.fd1e  Vlan13
10.10.13.243    00:17:47  d4be.d9e6.471a  Vlan13
10.10.13.244    00:04:32  d4be.d9e6.d774  Vlan13
10.4.0.201      00:02:39  b8a4.4f1b.1d5f  Vlan4
10.4.0.204      00:01:09  a4ae.111c.6565  Vlan4
10.4.0.206      00:06:36  a4ae.111c.61a6  Vlan4
10.4.0.208      00:16:50  a4ae.111c.61c7  Vlan4
10.4.0.209      00:02:39  b8a4.4f26.0ae4  Vlan4
10.4.0.210      00:02:39  b8a4.4f1b.1bf4  Vlan4
10.4.0.211      00:02:39  b8a4.4f26.e812  Vlan4
10.4.0.212      00:05:52  a4ae.111c.64b9  Vlan4
10.4.0.213      00:06:33  b8a4.4f1a.a1a3  Vlan4
10.4.0.214      00:13:52  b8a4.4f20.5947  Vlan4
10.4.0.215      00:02:39  b8a4.4f26.e878  Vlan4
10.4.0.217      00:02:39  b8a4.4f24.0d1a  Vlan4
10.4.0.218      00:02:39  b8a4.4f1b.1be5  Vlan4
10.4.0.219      00:02:39  b8a4.4f26.0a8c  Vlan4
10.4.0.220      00:03:08  b8a4.4f26.1541  Vlan4
10.4.0.221      00:02:39  b8a4.4f25.ebeb  Vlan4
10.4.0.222      00:09:49  b8a4.4f26.1502  Vlan4
10.4.0.223      00:02:39  b8a4.4f25.f146  Vlan4
10.4.0.224      00:02:39  b8a4.4f26.e8e2  Vlan4
10.4.0.225      00:02:39  b8a4.4f0a.7058  Vlan4
10.4.0.253      00:01:21  0013.1402.1c42  Vlan4
10.4.0.254      00:03:50  0013.1402.1c75  Vlan4
10.2.0.6        00:13:04  40f4.ec42.2ec1  Vlan2
10.2.0.7        00:13:04  8cb6.4f1e.3fc1  Vlan2
10.2.0.9        00:13:01  8cb6.4f9e.8241  Vlan2
10.2.0.10       00:13:41  8cb6.4f9e.81c1  Vlan2
10.2.0.11       00:13:15  c4b3.6acc.3441  Vlan2
10.2.0.13       00:13:03  40f4.ec42.4141  Vlan2
10.2.0.14       00:13:01  40f4.ec0e.87c1  Vlan2
10.2.0.15       00:13:56  40f4.ec0e.04c1  Vlan2
10.2.0.17       00:13:56  40f4.ec0e.6141  Vlan2
10.2.0.19       00:13:05  40f4.ec42.40c1  Vlan2
10.2.0.22       00:13:17  7c21.0d3d.c8c1  Vlan2
10.2.0.23       00:13:49  58bf.ea64.26c1  Vlan2
10.2.0.24       00:13:16  1833.9dba.48c1  Vlan2
10.2.0.25       00:13:46  00aa.6ed1.f1c1  Vlan2
10.2.0.28       00:13:53  58bf.ea66.27c1  Vlan2
10.2.0.36       00:13:30  e0d1.7366.d6c1  Vlan2
10.2.0.37       00:13:27  1ce8.5d71.7241  Vlan2
10.2.0.38       00:13:11  544a.00ec.90c1  Vlan2
10.2.0.39       00:13:20  1ce8.5d71.8241  Vlan2
10.2.0.40       00:13:50  1ce8.5de6.b341  Vlan2
10.2.0.41       00:13:45  e0d1.7366.e341  Vlan2
10.2.0.42       00:13:34  5c6e.c7d7.3241  Vlan2
10.2.0.45       00:12:59  bc67.1cfb.1441  Vlan2
10.2.0.46       00:13:13  bc67.1cfb.10c1  Vlan2
10.2.0.47       00:13:26  0008.2f89.0fc1  Vlan2
10.2.0.48       00:13:22  e0d1.7366.ccc1  Vlan2
10.2.0.49       00:13:08  0008.2f89.0cc1  Vlan2
10.2.0.50       00:13:49  bc67.1cfb.03c1  Vlan2
10.2.0.51       00:13:40  544a.00b4.a641  Vlan2
10.2.0.52       00:13:14  e0d1.7366.dd41  Vlan2
10.2.0.53       00:13:28  f09e.6357.1fc1  Vlan2
10.2.0.55       00:13:28  0008.2f89.0ec1  Vlan2
10.2.0.57       00:13:07  0cf5.a452.4f41  Vlan2
10.2.0.58       00:13:55  0cf5.a452.74c1  Vlan2
10.2.0.61       00:12:57  0cf5.a452.75c1  Vlan2
10.2.0.62       00:13:50  f09e.6376.b641  Vlan2
10.2.0.63       00:13:36  e0d1.7382.bcc1  Vlan2
10.2.0.64       00:12:57  e0d1.7366.dc41  Vlan2
10.2.0.70       00:13:41  f09e.6357.14c1  Vlan2
10.2.0.71       00:13:50  0021.a063.c1bf  Vlan2
10.2.0.73       00:13:03  0023.5ea5.8bff  Vlan2
10.2.0.74       00:13:38  e0d1.7366.c1c1  Vlan2
10.2.0.75       00:13:49  0008.2f18.d5c1  Vlan2
10.2.0.76       00:13:47  e4f0.0458.cfc3  Vlan2
10.2.0.77       00:13:21  f48e.382b.4b87  Vlan2
10.2.0.78       00:13:42  f48e.3822.38d5  Vlan2
10.2.0.80       00:13:51  544a.00b4.a6c1  Vlan2
10.2.0.81       00:13:14  ac7e.8a93.fb41  Vlan2
10.2.0.82       00:13:51  544a.0016.8dc1  Vlan2
10.2.0.83       00:13:09  ac7e.8a78.0841  Vlan2
10.2.0.84       00:13:37  ac7e.8a56.aac1  Vlan2
10.2.0.85       00:13:16  80e8.6ee1.0dc1  Vlan2
10.2.0.86       00:13:34  ac7e.8a40.8141  Vlan2
10.2.0.87       00:13:27  ac7e.8a94.0241  Vlan2
10.2.0.88       00:13:11  544a.00a7.5341  Vlan2
10.2.0.90       00:13:04  e4f0.047f.a1c1  Vlan2
10.2.0.91       00:13:11  e4f0.047f.ccd9  Vlan2
10.2.0.93       00:13:43  5486.bc75.e7c1  Vlan2
10.2.0.94       00:13:13  84b5.1784.a141  Vlan2
10.2.0.98       00:13:38  d4ad.71cd.2d41  Vlan2
10.2.0.99       00:13:08  005f.8665.12c1  Vlan2
172.16.0.51     00:00:19  f430.b925.1e1d  Vlan1
172.16.0.75     00:13:54  98e7.f408.fac1  Vlan1
172.16.1.22     00:13:19  00e0.8615.3d09  Vlan1
172.16.1.25     00:13:15  0015.99a6.4899  Vlan1
172.16.1.31     00:00:11  INCOMPLETE      Vlan1
172.16.1.33     00:13:56  30cd.a7c9.5caa  Vlan1
172.16.1.34     00:13:53  30cd.a7c9.5cb1  Vlan1
172.16.1.50     00:13:40  c400.ad02.4751  Vlan1
172.16.1.71     00:13:44  588d.09cd.b56f  Vlan1
172.16.1.83     00:12:41  f245.bdf3.5eb8  Vlan1
172.16.1.85     00:02:58  0026.73a5.e4dc  Vlan1
172.16.1.86     00:15:34  0026.73ab.c4a6  Vlan1
172.16.1.87     00:11:09  0020.6b9b.6932  Vlan1
172.16.1.89     00:13:36  0026.73a5.8827  Vlan1
172.16.1.95     00:02:23  5e1b.8e70.5f04  Vlan1
172.16.1.119    00:07:37  001a.a007.2756  Vlan1
172.16.1.121    00:13:50  f04d.a2ff.2a23  Vlan1
172.16.1.145    00:13:40  e454.e850.633a  Vlan1
172.16.1.146    00:13:52  308d.99ad.27e3  Vlan1
172.16.1.147    00:00:08  aef3.bc5d.5dc5  Vlan1
172.16.1.148    00:00:28  ae91.3c1c.b14d  Vlan1
172.16.1.149    00:13:47  226d.1e2b.2475  Vlan1
172.16.1.152    00:09:10  80ce.625b.96ac  Vlan1
172.16.1.160    00:06:35  8a22.dac8.02e6  Vlan1
172.16.1.177    00:01:32  484d.7ebc.49ec  Vlan1
172.16.1.182    00:00:11  INCOMPLETE      Vlan1
172.16.1.191    00:02:02  3822.e2fc.e73d  Vlan1
172.16.1.192    00:13:51  509a.4c1f.4621  Vlan1
172.16.1.193    00:16:25  509a.4c1f.43d1  Vlan1
172.16.1.199    00:13:11  e454.e84e.9236  Vlan1
172.16.1.207    00:06:17  f8bc.1297.6168  Vlan1
172.16.1.215    00:00:11  INCOMPLETE      Vlan1
172.16.1.220    00:12:58  001a.a00b.f871  Vlan1
172.16.1.221    00:00:18  ca4d.64b9.ee02  Vlan1
172.16.2.19     00:00:06  0020.6b8e.54c7  Vlan1
172.16.2.23     00:08:44  80e8.2c78.ae6e  Vlan1
172.16.2.29     00:02:51  fc15.b431.a284  Vlan1
172.16.2.31     00:08:17  0026.73a5.e4bc  Vlan1
172.16.2.32     00:01:04  3822.e2fc.e71d  Vlan1
172.16.2.33     00:08:18  80ce.625b.b409  Vlan1
172.16.2.34     00:13:49  38ea.a76a.47f8  Vlan1
172.16.2.35     00:01:34  0020.6b9a.f64a  Vlan1
172.16.2.36     00:03:49  0020.6b43.30c5  Vlan1
172.16.2.39     00:01:05  5838.790d.ea3c  Vlan1
172.16.2.40     00:18:01  0026.73a5.d5ce  Vlan1
172.16.2.42     00:00:40  0015.99b6.8a7f  Vlan1
172.16.2.44     00:00:05  INCOMPLETE      Vlan1
172.16.2.45     00:11:13  0026.73a5.882f  Vlan1
172.16.2.47     00:02:04  68b5.9991.e464  Vlan1
172.16.2.49     00:13:48  f430.b925.1e2f  Vlan1
172.16.2.50     00:01:56  f80d.acf6.0915  Vlan1
172.16.2.51     00:13:50  a08c.fd10.2683  Vlan1
172.16.2.54     00:02:15  a45d.3664.1e73  Vlan1
172.16.2.57     00:13:41  0015.9961.8ebd  Vlan1
172.16.2.58     00:11:04  0015.99a4.8c68  Vlan1
172.16.2.62     00:04:22  ec8e.b526.22a5  Vlan1
172.16.2.66     00:13:06  80ce.625b.4402  Vlan1
172.16.2.70     00:13:47  30e1.71bc.1f1c  Vlan1
172.16.2.71     00:00:39  3024.a960.cd54  Vlan1
172.16.2.72     00:00:05  INCOMPLETE      Vlan1
172.16.2.80     00:00:07  a042.3f61.1866  Vlan1
172.16.2.81     00:00:30  5838.7957.ab92  Vlan1
172.16.2.82     00:01:44  a042.3f61.b3d9  Vlan1
172.16.2.84     00:13:21  0015.9977.1ded  Vlan1
172.16.2.102    00:06:50  0026.73a5.882d  Vlan1
172.16.2.103    00:02:07  68b5.9990.6473  Vlan1
172.16.2.108    00:13:39  0000.f0ae.e67c  Vlan1
172.16.2.136    00:08:53  0030.6e32.b5a9  Vlan1
172.16.2.137    00:13:50  6cc2.1725.42eb  Vlan1
172.16.2.146    00:01:17  30cd.a714.52a4  Vlan1
172.16.2.200    00:13:38  8434.9768.a691  Vlan1
172.16.2.249    00:00:38  0020.6b94.9490  Vlan1
172.16.5.4      00:13:45  80e8.2c0b.68ea  Vlan1
172.16.5.250    00:12:59  3822.e2d2.681d  Vlan1
172.16.26.21    00:13:47  1062.e5b0.96bc  Vlan1
172.16.30.5     00:02:38  0026.73ab.c4ad  Vlan1
172.16.30.8     00:05:05  7e78.dc11.95e9  Vlan1
172.16.30.11    00:00:04  30cd.a791.617f  Vlan1
172.16.30.12    00:04:24  98e7.f4a0.eb9a  Vlan1
172.16.30.15    00:13:26  80ce.625b.2665  Vlan1
172.16.30.16    00:00:02  30cd.a791.6196  Vlan1
172.16.30.18    00:09:46  8434.9768.a6a3  Vlan1
172.16.30.19    00:13:42  0030.6e32.b599  Vlan1
172.16.30.21    00:14:08  0026.73a5.d5dc  Vlan1
172.16.30.22    00:02:07  40b0.3425.0df6  Vlan1
172.16.30.27    00:13:53  80ce.625b.2670  Vlan1
172.16.30.28    00:13:28  30cd.a7c7.1224  Vlan1
172.16.30.29    00:01:13  f430.b925.1e69  Vlan1
172.16.30.30    00:13:02  f092.1c60.64ee  Vlan1
172.16.30.31    00:00:33  e4e7.4904.364b  Vlan1
172.16.30.32    00:13:28  0015.996e.c2d7  Vlan1
172.16.30.34    00:13:14  f430.b925.1e45  Vlan1
172.16.30.35    00:13:09  0015.9961.8e48  Vlan1
172.16.30.36    00:13:35  80ce.625b.a4fa  Vlan1
172.16.30.38    00:13:07  a08c.fd62.4ac8  Vlan1
172.16.30.41    00:13:57  0015.9975.6882  Vlan1
172.16.30.42    00:10:24  b00c.d122.4151  Vlan1
172.16.30.43    00:04:25  0015.99b6.8a8f  Vlan1
172.16.30.44    00:04:26  80ce.625b.348f  Vlan1
172.16.30.47    00:13:46  80ce.625b.4449  Vlan1
172.16.30.49    00:04:23  80ce.625b.c44e  Vlan1
172.16.30.50    00:00:10  30cd.a714.52a2  Vlan1
172.16.30.55    00:00:04  30cd.a714.5256  Vlan1
172.16.30.57    00:07:30  001b.7864.ff90  Vlan1
172.16.30.58    00:08:10  001b.7864.ff80  Vlan1
172.16.30.65    00:13:07  80ce.625b.74d0  Vlan1
172.16.30.74    00:04:22  80ce.625b.96c1  Vlan1
172.16.30.77    00:13:50  80ce.625b.44a9  Vlan1
172.16.30.86    00:08:19  e4e7.4904.3648  Vlan1
172.16.30.96    00:04:22  80ce.625b.64a5  Vlan1
172.16.30.97    00:13:09  0015.996e.f6b6  Vlan1
172.16.30.142   00:04:25  e4e7.4907.b493  Vlan1
172.16.30.195   00:13:41  80ce.625b.f486  Vlan1
172.16.30.220   00:08:19  009c.023b.f1f2  Vlan1
172.16.45.30    00:02:28  38c9.8619.b46e  Vlan1
172.16.45.62    00:02:46  109a.dd55.3bba  Vlan1
172.16.45.241   00:17:31  38c9.8615.899e  Vlan1
172.16.50.18    00:00:53  80ce.625b.34e0  Vlan1
172.16.50.19    00:00:53  80ce.625b.9688  Vlan1
172.16.50.20    00:00:03  0015.99a6.4993  Vlan1
172.16.50.23    00:05:57  0020.6b83.73df  Vlan1
172.16.50.25    00:02:21  30cd.a7ec.04bd  Vlan1
172.16.50.27    00:13:45  0015.99a0.9a56  Vlan1
172.16.50.29    00:04:23  80ce.625b.a64f  Vlan1
172.16.50.32    00:12:03  e4e7.4904.3696  Vlan1
172.16.50.34    00:00:29  30cd.a794.8216  Vlan1
172.16.50.50    00:16:56  30cd.a7c5.e275  Vlan1
172.16.50.70    00:00:23  INCOMPLETE      Vlan1
172.16.50.100   00:01:13  e4e7.4904.3634  Vlan1
172.16.58.33    00:13:08  0015.99af.63ed  Vlan1
172.16.60.24    00:13:46  a0d3.c1e8.ceea  Vlan1
172.16.103.101  00:00:32  30cd.a791.61bd  Vlan1
172.16.200.2    00:00:01  d081.7ada.4978  Vlan1
172.16.200.3    00:04:36  f454.3350.6407  Vlan1
172.16.200.4    00:13:42  f454.3350.0b47  Vlan1
172.16.200.5    00:13:16  f454.3350.395f  Vlan1
172.16.200.6    00:05:24  f454.3350.66c6  Vlan1
172.16.200.7    00:13:42  f454.3350.66e8  Vlan1
172.16.200.8    00:13:55  e4f0.047f.ccd9  Vlan1
172.16.200.9    00:13:16  f454.3350.66ae  Vlan1
172.16.200.10   00:13:02  f454.3350.6720  Vlan1
172.16.200.11   00:13:05  3c7d.0a08.07f9  Vlan1
172.16.200.12   00:13:56  f454.3350.671d  Vlan1
172.16.200.13   00:13:33  f454.3350.6701  Vlan1
172.16.200.14   00:13:03  f454.3350.66c0  Vlan1
172.16.200.16   00:00:01  3c7d.0a0e.80c7  Vlan1
172.16.200.20   00:06:33  3c7d.0a0b.4188  Vlan1
172.16.200.23   00:06:28  509a.4c1f.4668  Vlan1
172.16.200.24   00:00:09  621d.adc6.2662  Vlan1
172.16.200.25   00:00:02  eefe.9d35.6ac8  Vlan1
172.16.200.27   00:00:44  c6b1.a98d.a718  Vlan1
172.16.200.28   00:13:39  f8bc.1297.2b8c  Vlan1
172.16.200.29   00:13:32  484d.7ebc.e32f  Vlan1
172.16.200.30   00:13:15  484d.7ebc.e30b  Vlan1
172.16.200.31   00:13:47  d4be.d9e4.15ad  Vlan1
172.16.200.33   00:13:39  d081.7ad9.4209  Vlan1
172.16.200.34   00:02:02  d081.7ad5.c58c  Vlan1
172.16.200.36   00:09:53  3c7d.0a0b.3d16  Vlan1
172.16.200.37   00:01:08  d081.7ad8.e977  Vlan1
172.16.200.38   00:00:59  d081.7ad9.4451  Vlan1
172.16.200.41   00:13:46  d4be.d9e4.9472  Vlan1
172.16.200.42   00:13:18  509a.4c1e.6048  Vlan1
172.16.200.51   00:13:13  d081.7ad7.baeb  Vlan1
172.16.200.52   00:07:21  d081.7ad7.bae4  Vlan1
172.16.200.53   00:00:07  8866.5a39.94d0  Vlan1
172.16.200.54   00:13:38  d081.7ada.37f9  Vlan1
172.16.200.56   00:13:05  d081.7ad7.b93b  Vlan1
172.16.200.59   00:01:40  f04d.a2ff.2a41  Vlan1
172.16.200.61   00:13:52  5c88.16a9.3169  Vlan1
172.16.200.63   00:00:02  f48e.38be.9b08  Vlan1
172.16.200.67   00:13:36  f48e.38bb.f046  Vlan1
172.16.200.68   00:10:01  0004.f2f8.7c85  Vlan1
172.16.212.168  00:07:09  501f.c65b.e940  Vlan1
172.16.212.170  00:08:02  501f.c65b.e980  Vlan1
172.16.212.184  00:13:03  0800.0f98.a799  Vlan1
172.16.212.197  00:01:01  9afc.1613.dbb1  Vlan1
172.16.212.202  00:00:43  a4bb.6d7e.bd54  Vlan1
172.16.212.204  00:13:23  001d.9716.8df5  Vlan1
172.16.212.206  00:13:07  484d.7ef9.7e41  Vlan1
172.16.212.208  00:02:01  a4bb.6d7f.54f3  Vlan1
172.16.212.217  00:15:13  a4bb.6d7f.54ea  Vlan1
172.16.212.218  00:01:56  00e0.db52.f640  Vlan1
172.16.212.224  00:12:30  a4bb.6d7f.5313  Vlan1
172.16.212.230  00:09:09  a4bb.6d7e.b72e  Vlan1
172.16.212.231  00:13:20  a4bb.6d7e.bcf5  Vlan1
172.16.212.232  00:13:24  a4bb.6d7f.542e  Vlan1
172.16.212.234  00:00:49  a4bb.6d7f.55fa  Vlan1
172.16.212.250  00:13:54  a4bb.6d7e.bc98  Vlan1
172.16.212.251  00:13:00  a4bb.6d7f.52bd  Vlan1
172.16.212.252  00:07:27  a4bb.6d7f.146e  Vlan1
172.16.213.5    00:17:09  a4bb.6d7f.1778  Vlan1
172.16.213.7    0.882766  a4bb.6d7f.4cf9  Vlan1
172.16.213.21   00:09:53  a4bb.6d7f.5094  Vlan1
172.16.213.22   00:01:02  a4bb.6d7f.561d  Vlan1
172.16.213.23   00:12:19  a4bb.6d7e.be13  Vlan1
172.16.213.31   00:12:14  a4bb.6d7f.4cf7  Vlan1
172.16.213.32   00:13:01  a4bb.6d7f.54d3  Vlan1
172.16.213.33   00:02:03  a4bb.6d7f.5352  Vlan1
172.16.213.34   00:00:56  a4bb.6d7f.54d6  Vlan1
172.16.213.35   00:06:56  a4bb.6d7f.5411  Vlan1
172.16.213.36   00:01:48  a4bb.6d7f.125b  Vlan1
172.16.213.37   00:13:29  a4bb.6d7f.534d  Vlan1
172.16.213.38   00:11:10  a4bb.6d7f.5546  Vlan1
172.16.213.39   00:15:50  a4bb.6d7f.18f9  Vlan1
172.16.213.40   00:13:11  7ef8.edd0.c2be  Vlan1
172.16.213.41   00:02:15  a4bb.6d7f.5268  Vlan1
172.16.213.43   00:05:48  a4bb.6d7e.b63b  Vlan1
172.16.213.46   00:03:29  a4bb.6d7f.52bb  Vlan1
172.16.213.50   00:08:47  a4bb.6d7e.bcd8  Vlan1
172.16.213.60   00:13:06  a4bb.6d74.3cd3  Vlan1
172.16.213.77   00:13:13  a4bb.6d7f.1340  Vlan1
172.16.213.81   00:13:40  a4bb.6d7f.5394  Vlan1
172.16.213.87   00:02:41  a4bb.6d7f.5332  Vlan1
172.16.213.95   00:13:32  9cae.d3d3.c4ca  Vlan1
172.16.213.108  00:13:14  484d.7ef9.f436  Vlan1
172.16.213.110  00:17:15  a4bb.6d7f.53ce  Vlan1
172.16.213.115  00:13:04  a4bb.6d7f.1d6f  Vlan1
172.16.213.119  00:00:06  001d.97c2.01a9  Vlan1
172.16.213.120  00:00:07  001d.97c2.01aa  Vlan1
172.16.213.128  00:13:06  0020.85db.ac69  Vlan1
172.16.213.129  00:00:48  7cd1.c3ae.ceab  Vlan1
172.16.213.133  00:02:09  a4bb.6d7f.554c  Vlan1
172.16.213.141  00:13:33  f8bc.1297.57b1  Vlan1
172.16.213.167  00:07:16  a4bb.6d7f.55fe  Vlan1
172.16.213.170  00:04:47  a4bb.6d7a.6e78  Vlan1
172.16.213.173  00:00:20  a4bb.6d7f.4d3b  Vlan1
172.16.213.184  00:00:06  001d.97c2.0137  Vlan1
172.16.213.188  00:00:23  a4bb.6d7f.55d4  Vlan1
172.16.213.250  00:13:30  001d.9716.8db5  Vlan1
172.16.214.1    00:13:14  3c7d.0a0e.b59b  Vlan1
172.16.214.3    00:01:42  3c7d.0a0a.8aad  Vlan1
172.16.214.8    00:05:35  3c7d.0a0a.90e4  Vlan1
172.16.214.11   00:13:09  3c7d.0a0c.5938  Vlan1
172.16.214.18   00:13:30  3c7d.0a09.ea66  Vlan1
172.16.214.19   00:08:35  3c7d.0a08.a870  Vlan1
172.16.214.20   00:17:59  a036.9fc6.d961  Vlan1
172.16.214.22   00:13:36  3c7d.0a0d.1e18  Vlan1
172.16.214.24   00:13:08  a036.9fc6.e1f4  Vlan1
172.16.214.25   00:00:22  a036.9fc6.e200  Vlan1
172.16.214.26   00:13:50  001d.9716.8dbb  Vlan1
172.16.214.27   00:15:07  3c7d.0a0e.aa9f  Vlan1
172.16.214.28   00:02:15  3c7d.0a09.a711  Vlan1
172.16.214.42   00:12:59  a036.9fc6.da4c  Vlan1
172.16.214.56   00:04:26  e454.e84e.916c  Vlan1
172.16.214.75   00:13:28  5c88.16a9.3007  Vlan1
172.16.214.84   00:13:39  484d.7e9a.14a9  Vlan1
172.16.214.109  00:13:53  a4bb.6d74.3ecd  Vlan1
172.16.214.116  00:13:32  d4be.d9e4.84cb  Vlan1
172.16.214.118  00:13:04  5c88.16a9.3009  Vlan1
172.16.214.120  00:13:32  5c88.16a9.316b  Vlan1
172.16.214.125  00:01:21  9c93.4e95.224f  Vlan1
172.16.214.126  00:03:08  9c93.4e95.223e  Vlan1
172.16.214.127  00:13:15  5c88.16a9.3006  Vlan1
172.16.214.132  00:13:18  5c88.16a9.3168  Vlan1
172.16.214.135  00:13:29  e454.e852.93d8  Vlan1
172.16.214.150  00:13:52  5c88.16a9.3167  Vlan1
172.16.214.151  00:13:40  5c88.16a7.00b6  Vlan1
172.16.214.156  00:04:53  f454.3350.5a75  Vlan1
172.16.214.157  00:13:12  5c88.16a7.00a0  Vlan1
172.16.214.177  00:13:31  5c88.16a6.ff13  Vlan1
172.16.214.181  00:13:49  f454.339d.bfe0  Vlan1
172.16.214.182  00:13:56  5c88.16a6.ff14  Vlan1
172.16.214.202  00:02:07  004e.01bc.3dbe  Vlan1
172.16.214.217  00:08:29  e454.e84e.90e8  Vlan1
172.16.214.228  00:04:24  d4be.d9e5.08f0  Vlan1
172.16.214.234  00:00:09  001d.97c2.0152  Vlan1
172.16.214.241  00:00:05  001d.97c2.0143  Vlan1
172.16.214.244  00:00:12  001d.97c2.0136  Vlan1
172.16.214.245  00:13:09  e454.e852.9d46  Vlan1
172.16.214.247  00:00:09  001d.97c2.0141  Vlan1
172.16.214.251  00:00:01  001d.97c2.0142  Vlan1
172.16.215.12   00:09:59  e454.e84d.110b  Vlan1
172.16.215.16   00:13:43  e454.e864.de36  Vlan1
172.16.215.17   00:07:02  e454.e859.45f8  Vlan1
172.16.215.18   00:13:45  e454.e864.2326  Vlan1
172.16.215.20   00:13:42  e454.e864.dfac  Vlan1
172.16.215.46   00:03:55  e454.e851.6ce7  Vlan1
172.16.215.57   00:13:33  0800.0f98.9e60  Vlan1
172.16.215.60   00:13:12  509a.4c1f.455d  Vlan1
172.16.215.61   00:13:16  e454.e85d.9a39  Vlan1
172.16.215.72   00:00:29  484d.7ef9.7fa9  Vlan1
172.16.215.73   00:02:11  484d.7ef9.7deb  Vlan1
172.16.215.77   00:13:41  d89e.f395.0c42  Vlan1
172.16.215.85   00:15:37  f04d.a2ff.2976  Vlan1
172.16.215.98   00:02:10  f04d.a2fd.883b  Vlan1
172.16.215.100  00:00:04  a41f.7267.c2e0  Vlan1
172.16.215.101  00:00:56  54bf.6493.1169  Vlan1
172.16.215.131  00:13:22  54bf.6493.104a  Vlan1
172.16.215.132  00:13:41  54bf.6493.0fd8  Vlan1
172.16.215.136  00:10:37  54bf.6493.1313  Vlan1
172.16.215.138  00:12:23  d081.7ad6.4738  Vlan1
172.16.215.139  00:13:12  d4be.d9e6.0273  Vlan1
172.16.215.142  00:02:50  d081.7ad7.bcd0  Vlan1
172.16.215.145  00:10:53  54bf.6493.1230  Vlan1
172.16.215.146  00:13:54  54bf.6493.11e1  Vlan1
172.16.215.151  00:17:33  d081.7ad9.4447  Vlan1
172.16.215.161  00:07:39  d081.7ad9.46e7  Vlan1
